index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
1959,tm357589,The Guernsey Literary & Potato Peel Pie Society,MOVIE,2018,,124,"['romance', 'drama', 'history', 'war']","['GB', 'US', 'FR']",,tt1289403,7.3,44917.0
1960,tm317542,1922,MOVIE,2017,,102,"['horror', 'crime', 'documentation', 'drama', 'thriller']",['US'],,tt8312644,6.2,60982.0
1961,ts80705,Evil Genius,SHOW,2018,TV-MA,48,"['crime', 'documentation']",['US'],1.0,tt8342862,7.5,27516.0
1962,tm321703,Home Again,MOVIE,2017,PG-13,97,"['drama', 'romance', 'comedy']",['US'],,tt5719700,5.8,31620.0
1963,tm300615,Mudbound,MOVIE,2017,R,120,"['drama', 'war']",['US'],,tt2396589,7.4,47676.0
1964,tm244233,The Book of Henry,MOVIE,2017,PG-13,105,"['thriller', 'crime', 'drama']",['US'],,tt4572792,6.5,27052.0
1965,ts81344,Explained,SHOW,2018,TV-MA,21,['documentation'],['US'],3.0,tt8005374,8.0,8831.0
1966,tm349803,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",MOVIE,2017,,94,"['comedy', 'documentation']","['US', 'CA']",,tt7214762,7.7,25593.0
1967,ts82228,Cells at Work!,SHOW,2018,TV-14,23,"['action', 'fantasy', 'animation', 'comedy']",['JP'],2.0,tt8673610,7.5,2206.0
1968,ts81331,She-Ra and the Princesses of Power,SHOW,2018,TV-Y7,24,"['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama']",['US'],5.0,tt7745956,7.8,14935.0
1969,ts55798,Stranger,SHOW,2017,TV-MA,64,"['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy']",['KR'],2.0,tt5545948,8.5,7645.0
1970,ts78356,The Rain,SHOW,2018,TV-MA,43,"['drama', 'scifi', 'thriller']",['DK'],3.0,tt6656238,7.3,616.0
1971,ts86169,The Innocent Man,SHOW,2018,TV-MA,47,"['documentation', 'crime']",['US'],1.0,tt0914376,7.3,5883.0
1972,tm227940,Berlin Syndrome,MOVIE,2017,R,116,"['thriller', 'horror', 'drama']",['AU'],,tt3335606,6.2,24733.0
1973,tm243326,Anon,MOVIE,2018,R,100,"['scifi', 'drama', 'action', 'crime', 'thriller', 'european']","['US', 'GB']",,tt5419536,6.1,42608.0
1974,ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,2018,TV-14,25,"['animation', 'comedy', 'thriller', 'fantasy', 'romance', 'drama']",['JP'],1.0,tt8993398,8.1,10400.0
1975,tm244197,Replicas,MOVIE,2018,PG-13,107,"['thriller', 'drama', 'scifi']","['PR', 'US', 'GB', 'CN']",,tt4154916,5.5,37340.0
1976,tm368449,Private Life,MOVIE,2018,R,123,"['drama', 'comedy']",['US'],,tt6394284,7.2,19023.0
1977,tm211554,Beyond Skyline,MOVIE,2017,R,105,"['scifi', 'thriller', 'horror', 'action']","['SG', 'US', 'GB', 'ID', 'CA', 'CN']",,tt6856700,5.3,21540.0
1978,tm363248,A Futile and Stupid Gesture,MOVIE,2018,,101,['comedy'],['US'],,tt5566790,6.7,15750.0
1979,tm362881,Mirai,MOVIE,2018,PG,98,"['fantasy', 'animation', 'drama', 'family']",['JP'],,tt6900448,7.0,14983.0
1980,tm232673,The Strangers: Prey at Night,MOVIE,2018,,85,"['thriller', 'horror']","['US', 'GB']",,tt1285009,5.2,30499.0
1981,ts77957,Dirty Money,SHOW,2018,TV-14,63,"['crime', 'documentation']",['US'],2.0,tt7889220,8.1,9099.0
1982,ts84904,Tidelands,SHOW,2018,TV-MA,42,"['scifi', 'fantasy', 'crime', 'drama']",['AU'],1.0,tt6898970,6.8,7727.0
1983,ts83999,Hilda,SHOW,2018,TV-Y7,25,"['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['GB'],2.0,tt6385540,8.5,10162.0
1984,ts57303,Friends from College,SHOW,2017,TV-MA,30,"['comedy', 'drama']",['US'],2.0,tt5565334,6.9,20242.0
1985,tm411311,King of Thieves,MOVIE,2018,R,108,"['drama', 'crime', 'history']",['GB'],,tt5789976,5.5,14081.0
1986,tm299677,Hold the Dark,MOVIE,2018,,125,"['thriller', 'horror', 'action', 'drama']",['US'],,tt5057140,5.6,36500.0
1987,ts58025,My Little Pony: Equestria Girls,SHOW,2017,TV-Y,24,"['animation', 'comedy', 'family', 'fantasy']",['US'],1.0,tt13160278,6.4,642.0
1988,ts82302,Insatiable,SHOW,2018,TV-MA,46,"['drama', 'comedy', 'thriller']",['US'],2.0,tt6487482,6.5,27275.0
1989,tm449070,Black Mirror: Bandersnatch,MOVIE,2018,R,90,"['scifi', 'thriller', 'fantasy', 'drama']","['GB', 'US']",,tt9495224,7.1,123377.0
1990,ts85895,Better Than Us,SHOW,2018,TV-MA,52,"['scifi', 'drama']",['RU'],2.0,tt8285216,7.3,8711.0
1991,ts56511,Cable Girls,SHOW,2017,TV-MA,50,"['drama', 'european']",['ES'],5.0,tt5674718,7.6,13855.0
1992,ts57822,Sick Note,SHOW,2017,TV-MA,24,"['comedy', 'crime']",['GB'],2.0,tt5770788,6.8,7173.0
1993,tm363488,RBG,MOVIE,2018,PG,98,['documentation'],['US'],,tt7689964,7.6,14037.0
1994,tm221953,Bāhubali 2: The Conclusion,MOVIE,2017,,168,"['fantasy', 'action', 'drama']",['IN'],,tt4849438,8.2,91560.0
1995,tm435916,The Perfection,MOVIE,2018,,90,"['thriller', 'drama', 'horror', 'music']",['US'],,tt7772580,6.1,41508.0
1996,tm233362,The Discovery,MOVIE,2017,,102,"['thriller', 'drama', 'romance', 'scifi']",['US'],,tt5155780,6.2,33579.0
1997,ts79546,MEGALOBOX,SHOW,2018,TV-MA,24,"['action', 'animation', 'drama', 'scifi', 'sport']",['JP'],2.0,tt7965802,7.8,3144.0
1998,tm362098,The Kindergarten Teacher,MOVIE,2018,R,96,"['drama', 'thriller', 'european']",['US'],,tt6952960,6.7,15683.0
1999,tm346467,Wheelman,MOVIE,2017,R,82,"['thriller', 'crime', 'action']",['US'],,tt5723286,6.4,19951.0
2000,tm433381,Mirage,MOVIE,2018,R,129,"['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european']",['ES'],,tt7919356,7.4,52657.0
2001,tm412550,Set It Up,MOVIE,2018,PG-13,105,"['comedy', 'romance']",['US'],,tt5304992,6.5,49880.0
2002,tm315424,An Evening with Beverly Luff Linn,MOVIE,2018,R,108,"['crime', 'comedy']","['GB', 'US']",,tt6520524,5.8,5457.0
2003,ts84533,Transformers: Cyberverse,SHOW,2018,TV-Y7,11,"['action', 'animation', 'scifi']",['US'],3.0,tt8891990,6.5,350.0
2004,tm499724,The Delivery Boy,MOVIE,2018,,66,"['thriller', 'drama']",['NG'],,tt8541826,6.2,74.0
2005,ts83455,Wanderlust,SHOW,2018,TV-MA,57,['drama'],[],1.0,tt7608238,7.0,5225.0
2006,ts75772,Jack Whitehall: Travels with My Father,SHOW,2017,TV-MA,46,"['reality', 'comedy', 'documentation', 'european']",['GB'],5.0,tt7453996,7.6,5388.0
2007,tm414220,Little Italy,MOVIE,2018,R,102,"['romance', 'comedy']","['US', 'CA']",,tt6957966,5.7,14492.0
2008,ts77518,Teasing Master Takagi-san,SHOW,2018,TV-PG,24,"['comedy', 'animation', 'romance']",['JP'],3.0,tt7808344,7.7,2030.0
2009,ts79234,The Boss Baby: Back in Business,SHOW,2018,TV-G,23,"['action', 'comedy', 'animation', 'family', 'fantasy']",['US'],4.0,tt7741824,6.4,3595.0
2010,tm139545,The Outsider,MOVIE,2018,R,120,"['crime', 'thriller', 'action', 'drama']",['US'],,tt2011311,6.2,25223.0
2011,ts77824,My Next Guest Needs No Introduction With David Letterman,SHOW,2018,TV-MA,55,[],['US'],4.0,tt7829834,7.9,5194.0
2012,tm314477,Skins,MOVIE,2017,,78,"['comedy', 'drama', 'fantasy', 'european']",['ES'],,tt5808778,6.1,5686.0
2013,tm420274,Hannah Gadsby: Nanette,MOVIE,2018,,69,"['comedy', 'documentation']",['AU'],,tt8465676,8.1,12035.0
2014,tm434008,Banana Split,MOVIE,2018,R,88,['comedy'],['US'],,tt7755856,6.2,3190.0
2015,ts80720,Scissor Seven,SHOW,2018,TV-PG,15,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']",['CN'],3.0,tt11503082,8.5,297.0
2016,ts57439,Damnation,SHOW,2017,TV-MA,43,"['western', 'drama', 'crime']",['US'],1.0,tt6106704,7.6,8111.0
2017,tm317566,Creep 2,MOVIE,2017,R,80,"['horror', 'thriller', 'crime', 'drama']",['US'],,tt3654796,6.4,24468.0
2018,tm417496,Dumplin',MOVIE,2018,PG-13,110,"['comedy', 'drama']",['US'],,tt4878482,6.5,33206.0
2019,tm367065,Shirkers,MOVIE,2018,,96,['documentation'],"['GB', 'US', 'SG']",,tt7472352,7.4,5020.0
2020,tm426274,The After Party,MOVIE,2018,,89,"['comedy', 'horror', 'music']",['US'],,tt3960240,5.7,4348.0
2021,tm433228,Red Joan,MOVIE,2018,R,101,"['thriller', 'drama', 'history', 'romance']",['GB'],,tt7615302,6.4,12124.0
2022,tm244325,Mute,MOVIE,2018,R,126,"['thriller', 'drama', 'scifi']","['GB', 'DE']",,tt1464763,5.4,34788.0
2023,ts75157,The Magic School Bus Rides Again,SHOW,2017,TV-Y,25,"['animation', 'family', 'fantasy']",['US'],3.0,tt3869122,6.2,812.0
2024,tm316414,Hell Fest,MOVIE,2018,R,89,"['horror', 'thriller']",['US'],,tt1999890,5.5,16610.0
2025,tm311921,Small Town Crime,MOVIE,2018,R,91,"['thriller', 'crime']",['US'],,tt5751998,6.6,11167.0
2026,tm370212,Adrift,MOVIE,2018,PG-13,96,"['thriller', 'drama', 'romance', 'action', 'european']","['HK', 'IS', 'US']",,tt6306064,6.6,54750.0
2027,ts58152,Cathedral of the Sea,SHOW,2018,TV-MA,57,"['drama', 'history']",['ES'],1.0,tt4944694,7.4,4292.0
2028,ts84779,Haunted,SHOW,2018,TV-MA,25,"['documentation', 'horror', 'reality']",['US'],3.0,tt9077192,4.6,3150.0
2029,tm410742,Happy as Lazzaro,MOVIE,2018,PG-13,125,"['fantasy', 'drama', 'european']","['IT', 'CH', 'FR']",,tt6752992,7.5,17716.0
2030,tm281935,A Bad Moms Christmas,MOVIE,2017,R,104,['comedy'],['US'],,tt6365402,5.6,49478.0
2031,tm323634,A-X-L,MOVIE,2018,PG-13,98,"['scifi', 'family', 'thriller', 'action', 'drama']",['US'],,tt5709188,5.3,11785.0
2032,tm139885,The Other Side of the Wind,MOVIE,2018,R,122,"['drama', 'european']","['US', 'FR', 'IR']",,tt0069049,6.7,7104.0
2033,ts56038,Dave Chappelle,SHOW,2017,,60,"['comedy', 'documentation']",['US'],1.0,tt6963504,8.7,2753.0
2034,tm349278,Ravenous,MOVIE,2017,,104,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']",['CA'],,tt6243140,5.8,9154.0
2035,ts84574,Salt Fat Acid Heat,SHOW,2018,,40,['documentation'],['US'],1.0,tt8772088,7.7,2419.0
2036,ts56481,Great News,SHOW,2017,TV-PG,21,['comedy'],['US'],2.0,tt4955480,7.0,6810.0
2037,ts82560,Dark Tourist,SHOW,2018,TV-MA,41,"['action', 'documentation']",['NZ'],1.0,tt8725166,7.5,7158.0
2038,tm348993,22 July,MOVIE,2018,R,143,"['thriller', 'history', 'crime', 'drama', 'european']","['NO', 'US', 'IS']",,tt7280898,6.8,33246.0
2039,ts55231,Abstract: The Art of Design,SHOW,2017,TV-14,45,['documentation'],['US'],2.0,tt6333098,8.4,5306.0
2040,tm285107,Victoria & Abdul,MOVIE,2017,PG-13,112,"['drama', 'history']","['GB', 'US']",,tt5816682,6.8,35458.0
2041,ts88783,Bakugan: Battle Planet,SHOW,2018,TV-Y7,20,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']",['JP'],4.0,tt9527662,5.1,220.0
2042,tm414962,May the Devil Take You,MOVIE,2018,R,110,"['thriller', 'horror']",['ID'],,tt8765496,5.9,4209.0
2043,ts57814,Kakegurui,SHOW,2017,TV-14,24,"['action', 'animation', 'drama', 'thriller']",['JP'],2.0,tt7131720,7.2,8547.0
2044,ts113109,Numberblocks,SHOW,2017,TV-Y,5,['animation'],['GB'],5.0,tt7978538,8.6,198.0
2045,ts85138,Dogs,SHOW,2018,TV-PG,50,['documentation'],['US'],2.0,tt0262158,8.0,1269.0
2046,ts57424,The Forest,SHOW,2017,TV-MA,52,"['crime', 'thriller', 'drama', 'european']",['FR'],1.0,tt6560040,7.2,10137.0
2047,tm240076,Buster's Mal Heart,MOVIE,2017,,96,"['thriller', 'drama', 'crime']",['US'],,tt5833778,6.2,10490.0
2048,ts82281,Zoids Wild,SHOW,2018,TV-Y7,21,"['scifi', 'action', 'comedy', 'animation']",['JP'],1.0,tt12317724,6.0,25.0
2049,tm217228,Death Note,MOVIE,2017,NC-17,101,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']",['US'],,tt1241317,4.5,83519.0
2050,ts77474,Mr. Sunshine,SHOW,2018,TV-MA,76,"['drama', 'action', 'history', 'romance', 'war']",['KR'],1.0,tt7094780,8.7,6855.0
2051,tm244307,Bright,MOVIE,2017,R,117,"['thriller', 'fantasy', 'action', 'crime', 'scifi']",['US'],,tt5519340,6.3,183841.0
2052,tm298846,The Incredible Jessica James,MOVIE,2017,,83,['comedy'],['US'],,tt5990342,6.5,7496.0
2053,tm412623,The Kissing Booth,MOVIE,2018,,105,"['romance', 'comedy']",['GB'],,tt3799232,5.9,81639.0
2054,tm298339,Handsome Devil,MOVIE,2017,,95,"['drama', 'comedy', 'sport', 'european']",['IE'],,tt5016946,7.0,13708.0
2055,ts57964,Hotel Transylvania: The Series,SHOW,2017,TV-Y7,16,"['comedy', 'family', 'fantasy', 'horror', 'animation']",['US'],2.0,tt4858114,5.5,694.0
2056,tm245176,Sand Castle,MOVIE,2017,,113,"['drama', 'action', 'war']","['IQ', 'GB']",,tt2582576,6.3,22854.0
2057,ts78298,My Mister,SHOW,2018,TV-14,79,"['drama', 'family']",['KR'],1.0,tt7923710,9.2,5481.0
2058,ts83251,Magic for Humans,SHOW,2018,TV-14,24,"['comedy', 'reality']",['US'],3.0,tt8425308,7.1,3316.0
2059,ts55194,Bill Nye Saves the World,SHOW,2017,TV-14,30,['comedy'],['US'],3.0,tt6026278,3.5,7233.0
2060,ts84335,1983,SHOW,2018,TV-MA,57,"['drama', 'crime', 'thriller']",['PL'],1.0,tt7371666,6.8,4173.0
2061,tm351101,Errementari: The Blacksmith and the Devil,MOVIE,2018,,98,"['drama', 'fantasy', 'horror', 'thriller', 'european']","['ES', 'FR']",,tt5592878,6.4,11561.0
2062,tm299504,Holy Camp!,MOVIE,2017,,109,"['comedy', 'european']",['ES'],,tt5176252,6.2,3986.0
2063,tm321224,"Game Over, Man!",MOVIE,2018,R,100,"['comedy', 'action']",['US'],,tt3317234,5.4,29773.0
2064,tm359978,Forgotten,MOVIE,2017,,109,"['thriller', 'horror', 'crime', 'scifi']",['KR'],,tt4236484,7.4,29804.0
2065,tm306301,Piercing,MOVIE,2018,R,82,"['thriller', 'horror']","['FR', 'US']",,tt6516314,5.5,7534.0
2066,ts57947,Unit 42,SHOW,2017,,48,"['crime', 'thriller', 'drama', 'european']",['BE'],2.0,tt6136644,7.0,2311.0
2067,ts53936,Innocent,SHOW,2017,TV-14,51,"['drama', 'crime']",['TR'],1.0,tt6478854,8.4,17727.0
2068,ts83763,Black Earth Rising,SHOW,2018,TV-MA,59,"['crime', 'thriller']",['GB'],1.0,tt7660730,7.4,4790.0
2069,tm298084,On Body and Soul,MOVIE,2017,,116,"['fantasy', 'drama', 'romance']",['HU'],,tt5607714,7.5,27003.0
2070,tm244148,Mowgli: Legend of the Jungle,MOVIE,2018,PG-13,105,"['drama', 'fantasy']","['GB', 'US']",,tt2388771,6.5,60870.0
2071,tm436470,No Escape Room,MOVIE,2018,,85,"['thriller', 'horror']",['US'],,tt9099102,5.0,4277.0
2072,ts82892,I Am a Killer,SHOW,2018,TV-MA,46,"['crime', 'documentation']",['GB'],2.0,tt8300324,7.4,3937.0
2073,tm219259,Goon: Last of the Enforcers,MOVIE,2017,R,101,"['comedy', 'sport']",['CA'],,tt2417712,5.8,13476.0
2074,ts79422,Nailed It!,SHOW,2018,TV-PG,33,"['reality', 'comedy']",['US'],6.0,tt6987788,7.4,4682.0
2075,ts80523,Aggretsuko,SHOW,2018,TV-14,16,"['animation', 'music', 'romance', 'comedy', 'drama']",['JP'],4.0,tt8019444,8.0,6005.0
2076,ts83561,Immortals,SHOW,2018,TV-MA,28,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'music']",['TR'],1.0,tt8063174,5.4,3087.0
2077,tm375912,Ricky Gervais: Humanity,MOVIE,2018,R,79,['comedy'],['GB'],,tt7830574,7.9,18523.0
2078,tm356742,Trolls Holiday,MOVIE,2017,PG,26,"['fantasy', 'comedy', 'family', 'romance', 'animation']",[],,tt6645614,6.2,2725.0
2079,tm244317,To the Bone,MOVIE,2017,,107,['drama'],['US'],,tt6143418,6.8,47025.0
2080,ts78382,On My Block,SHOW,2018,TV-14,29,"['comedy', 'drama']",['US'],4.0,tt7879820,7.9,15642.0
2081,ts86296,Sunderland 'Til I Die,SHOW,2018,TV-MA,41,"['documentation', 'sport']",['GB'],2.0,tt8914684,8.1,7943.0
2082,ts41527,Gypsy,SHOW,2017,TV-MA,59,"['drama', 'thriller']",['US'],1.0,tt5503718,6.8,16133.0
2083,tm292837,The Bar,MOVIE,2017,,102,"['horror', 'thriller', 'comedy', 'fantasy', 'european']",['ES'],,tt5121816,6.3,25934.0
2084,tm414709,Siberia,MOVIE,2018,R,105,"['thriller', 'european', 'crime', 'romance']","['DE', 'CA', 'US']",,tt6494688,4.3,15038.0
2085,ts78507,Alexa & Katie,SHOW,2018,TV-Y7,25,"['comedy', 'drama']",['US'],4.0,tt6916746,7.4,4687.0
2086,tm321295,Woodshock,MOVIE,2017,R,100,"['thriller', 'horror', 'drama', 'fantasy']",['US'],,tt4677924,4.2,1933.0
2087,tm233294,War Machine,MOVIE,2017,R,122,"['drama', 'comedy', 'war']",['US'],,tt4758646,6.0,45972.0
2088,tm328443,Illang: The Wolf Brigade,MOVIE,2018,R,140,"['thriller', 'drama', 'action', 'scifi']",['KR'],,tt3967878,5.9,5073.0
2089,tm324155,Security,MOVIE,2017,R,87,"['crime', 'thriller', 'action', 'european']",['US'],,tt3501112,5.7,18618.0
2090,tm289181,Newness,MOVIE,2017,,112,"['drama', 'romance']",['US'],,tt6408226,6.3,16459.0
2091,ts89538,Bitter Daisies,SHOW,2018,,71,"['drama', 'thriller']",['ES'],2.0,tt9412454,7.2,3274.0
2092,tm370436,The Breaker Upperers,MOVIE,2018,,82,['comedy'],['NZ'],,tt6728096,5.9,6008.0
2093,tm351216,Joan Didion: The Center Will Not Hold,MOVIE,2017,,92,['documentation'],['US'],,tt7253506,7.4,2596.0
2094,tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,PG-13,123,"['music', 'documentation']",['US'],,tt6494358,7.5,950.0
2095,ts57464,Life Sentence,SHOW,2018,TV-14,42,"['drama', 'comedy']",['US'],1.0,tt6088922,6.4,3855.0
2096,ts228255,Cry Babies Magic Tears,SHOW,2018,TV-Y,12,"['animation', 'family']",['FR'],2.0,tt11067738,4.8,36.0
2097,ts58175,She's Gotta Have It,SHOW,2017,TV-MA,32,['comedy'],['US'],2.0,tt0196291,6.8,4624.0
2098,ts77525,The Toys That Made Us,SHOW,2017,TV-14,45,"['documentation', 'comedy', 'history']",['US'],3.0,tt7053920,8.0,5545.0
2099,ts58225,The Standups,SHOW,2017,TV-MA,30,['comedy'],['US'],3.0,tt15250768,6.6,1225.0
2100,ts84243,Baby,SHOW,2018,TV-MA,45,['drama'],['IT'],3.0,tt7645192,6.8,10990.0
2101,ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,2018,TV-MA,45,['crime'],['US'],1.0,tt6233618,7.8,7651.0
2102,ts56594,Disjointed,SHOW,2017,TV-MA,27,['comedy'],['US'],2.0,tt5884792,6.8,9980.0
2103,tm370232,We the Animals,MOVIE,2018,R,94,['drama'],['US'],,tt7681824,6.9,4181.0
2104,ts57080,Spirit: Riding Free,SHOW,2017,TV-Y7,23,"['action', 'animation', 'comedy', 'drama', 'family', 'western', 'documentation']",['US'],11.0,tt11942070,6.6,993.0
2105,tm439484,Welcome Home,MOVIE,2018,R,97,"['thriller', 'horror', 'drama']",['US'],,tt6829180,5.2,7387.0
2106,tm271960,Midnight Sun,MOVIE,2018,PG-13,91,"['drama', 'romance', 'european']",['US'],,tt4799078,6.6,29565.0
2107,tm349800,Unicorn Store,MOVIE,2017,,92,"['fantasy', 'comedy', 'drama']",['US'],,tt2340044,5.5,19140.0
2108,tm352588,Tau,MOVIE,2018,R,97,"['thriller', 'scifi']",['US'],,tt4357394,5.8,30611.0
2109,tm219258,Brain on Fire,MOVIE,2017,PG-13,95,"['drama', 'european']","['IE', 'CA']",,tt3704700,6.6,21164.0
2110,ts57082,White Gold,SHOW,2017,TV-MA,29,"['comedy', 'european']",['GB'],2.0,tt6010920,7.4,10981.0
2111,ts53101,Voice,SHOW,2017,TV-14,63,"['crime', 'thriller', 'action']",['KR'],4.0,tt6212854,7.5,1949.0
2112,ts81885,The Good Cop,SHOW,2018,TV-PG,49,"['comedy', 'drama', 'crime', 'documentation']",['US'],1.0,tt7183074,6.9,5620.0
2113,tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,,94,"['documentation', 'music']",['US'],,tt6216786,7.9,1285.0
2114,tm406881,Bathtubs Over Broadway,MOVIE,2018,PG-13,87,"['comedy', 'music', 'documentation']",['US'],,tt6029778,7.6,1065.0
2115,ts77783,Record of Grancrest War,SHOW,2018,TV-14,24,"['scifi', 'action', 'fantasy', 'war', 'animation']",['JP'],1.0,tt7897050,7.1,893.0
2116,ts79020,Hitler's Circle of Evil,SHOW,2018,TV-14,52,"['documentation', 'war', 'history']",['GB'],1.0,tt6600720,8.0,4241.0
2117,tm307910,What the Health,MOVIE,2017,,97,['documentation'],['US'],,tt5541848,7.4,28911.0
2118,ts77799,Rotten,SHOW,2018,TV-MA,56,['documentation'],['US'],2.0,tt7763662,7.2,3675.0
2119,tm368241,Duck Butter,MOVIE,2018,,94,"['drama', 'comedy', 'romance']",['US'],,tt6958014,5.3,3909.0
2120,ts75749,Because This Is My First Life,SHOW,2017,TV-14,56,"['comedy', 'drama', 'romance']",['KR'],1.0,tt7278588,8.2,4168.0
2121,tm321596,The Long Dumb Road,MOVIE,2018,R,90,['comedy'],['US'],,tt4712076,6.1,3172.0
2122,ts86945,Abby Hatcher,SHOW,2018,TV-Y,20,"['fantasy', 'animation', 'comedy', 'family']",['US'],3.0,tt9433014,6.1,163.0
2123,ts84056,Unauthorized Living,SHOW,2018,TV-MA,76,['drama'],['ES'],2.0,tt6970700,7.4,4555.0
2124,ts89069,LEGO Friends: Girls on a Mission,SHOW,2018,TV-Y,11,['animation'],"['DK', 'US']",4.0,tt9327146,7.7,106.0
2125,ts76417,Tabula Rasa,SHOW,2017,TV-MA,52,"['drama', 'horror', 'thriller', 'european']",['BE'],1.0,tt5197860,8.0,10161.0
2126,ts86814,Murder Mountain,SHOW,2018,TV-MA,49,"['crime', 'documentation']",['US'],1.0,tt9078908,6.8,3045.0
2127,ts85968,Nicky Jam: El Ganador,SHOW,2018,,44,"['drama', 'music']",['PR'],1.0,tt7949200,7.7,1129.0
2128,ts85837,SKY Castle,SHOW,2018,TV-MA,68,['drama'],['KR'],1.0,tt9151274,8.6,2835.0
2129,ts76313,Sisters,SHOW,2017,TV-14,36,"['drama', 'comedy']",['AU'],1.0,tt8453436,7.5,1729.0
2130,ts75355,Suburra: Blood on Rome,SHOW,2017,TV-MA,48,"['crime', 'action', 'european']",['IT'],3.0,tt7197684,7.9,14346.0
2131,tm308090,Bill Nye: Science Guy,MOVIE,2017,,95,['documentation'],['US'],,tt4853154,6.5,1208.0
2132,tm271959,Mr. Roosevelt,MOVIE,2017,,90,['comedy'],['US'],,tt6212496,6.2,3320.0
2133,tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,R,65,['comedy'],['US'],,tt8271714,7.9,7696.0
2134,tm245937,Win It All,MOVIE,2017,,88,['comedy'],['US'],,tt3155328,6.2,9108.0
2135,ts83745,Norm Macdonald Has a Show,SHOW,2018,,35,['comedy'],['US'],1.0,tt8139862,8.6,3473.0
2136,tm423373,Andhadhun,MOVIE,2018,R,139,"['thriller', 'music', 'drama', 'comedy', 'crime']",['IN'],,tt8303792,8.2,88359.0
2137,ts76486,Just Between Lovers,SHOW,2017,TV-14,73,"['drama', 'romance']",['KR'],1.0,tt7521898,8.2,1872.0
2138,ts82372,The Epic Tales of Captain Underpants,SHOW,2018,TV-Y7,24,"['animation', 'comedy', 'family', 'action']",['US'],4.0,tt7741830,6.7,879.0
2139,ts79045,Ugly Delicious,SHOW,2018,TV-MA,51,['documentation'],['US'],2.0,tt7907916,7.8,3505.0
2140,ts81757,The House of Flowers,SHOW,2018,TV-MA,31,"['drama', 'comedy']",['MX'],3.0,tt8387348,7.6,7722.0
2141,tm409766,In Darkness,MOVIE,2018,,110,['thriller'],"['GB', 'US']",,tt5164184,5.7,13098.0
2142,tm322243,Shimmer Lake,MOVIE,2017,,83,"['thriller', 'crime', 'drama']","['CA', 'US']",,tt1386691,6.3,14098.0
2143,ts55491,Somewhere Between,SHOW,2017,TV-14,42,"['crime', 'drama', 'scifi', 'thriller']",['US'],1.0,tt6467294,6.2,5746.0
2144,ts77600,Hot Date,SHOW,2017,TV-MA,19,['comedy'],['US'],2.0,tt7603386,7.1,616.0
2145,tm406111,The Debt Collector,MOVIE,2018,,96,"['action', 'comedy']","['GB', 'US']",,tt7448180,5.8,7344.0
2146,tm300054,Orbiter 9,MOVIE,2017,,95,"['scifi', 'drama', 'romance', 'european']",['ES'],,tt3469798,5.9,7586.0
2147,tm357479,Day of the Dead: Bloodline,MOVIE,2017,R,90,"['horror', 'drama', 'scifi', 'thriller', 'action', 'european']","['BG', 'US']",,tt3053228,3.4,11841.0
2148,tm232965,Lovesong,MOVIE,2017,,85,"['romance', 'drama']",['US'],,tt4305148,6.3,4908.0
2149,ts80411,Lawless Lawyer,SHOW,2018,TV-14,64,"['action', 'crime', 'drama', 'thriller']",['KR'],1.0,tt8160178,7.7,1572.0
2150,tm431347,Reversing Roe,MOVIE,2018,,99,['documentation'],['US'],,tt8948614,7.5,1281.0
2151,tm285356,First They Killed My Father,MOVIE,2017,R,136,"['drama', 'history', 'war']","['KH', 'US']",,tt4882376,7.2,17871.0
2152,tm368040,The Titan,MOVIE,2018,R,97,"['thriller', 'fantasy', 'scifi', 'drama', 'romance']","['US', 'GB', 'ES']",,tt6973848,4.8,30698.0
2153,ts78217,Welcome to the Family,SHOW,2018,TV-MA,48,['comedy'],['ES'],2.0,tt7490342,6.6,442.0
2154,ts78299,Llama Llama,SHOW,2018,TV-Y,15,"['animation', 'family']",['US'],2.0,tt4781350,6.5,270.0
2155,ts75002,Borderliner,SHOW,2017,TV-MA,49,"['drama', 'thriller', 'crime', 'history', 'war', 'documentation']",['NO'],1.0,tt0332902,6.8,3999.0
2156,tm285340,Girlfriend's Day,MOVIE,2017,,70,"['drama', 'comedy']",['US'],,tt2962984,5.2,4197.0
